iteration,best_train_avg_makespan
1882,1091.3
1883,1080.94
1884,1078.3
1885,1024.8
1886,1059.24
1887,1048.8
1888,1085.08
1889,1035.74
1890,1057.52
1891,1041.92
1892,1005.36
1893,1050.06
1894,1102.38
1895,1042.04
1896,1066.1
1897,1064.2
1898,1083.22
1899,1092.88
1900,1102.02
1901,1056.06
1902,1035.58
1903,1067.58
1904,1057.38
1905,1059.96
1906,1097.84
1907,1087.28
1908,1091.08
1909,1059.84
1910,1075.22
1911,1054.28
1912,1036.12
1913,1099.34
1914,1042.46
1915,1035.42
1916,1049.18
1917,1049.62
1918,1029.74
1919,1083.88
1920,1062.72
1921,1081.2
1922,1070.9
1923,1095.28
1924,1074.02
1925,1068.92
1926,1061.84
1927,1030.26
1928,1077
1929,1048.86
1930,1063.88
1931,1064.2
1932,1049.36
1933,1000.88
1934,1087.3
1935,1049.74
1936,1079.72
1937,1089.76
1938,1068.74
1939,1102.58
1940,1101.28
1941,1074.64
1942,1062.4
1943,1146.16
1944,1076.54
1945,1077
1946,1094.72
1947,1048.2
1948,1078.22
1949,1088.36
1950,1087.88
1951,1057
1952,1103.54
1953,1072.8
1954,1040.84
1955,1079.68
1956,1038.1
1957,1085.56
1958,1093.74
1959,1091.9
1960,1070.32
1961,1093.3
1962,1061.72
1963,1061.24
1964,1098.5
1965,1102.28
1966,1104.38
1967,1027.94
1968,1098.04
1969,1062.44
1970,1061.02
1971,1043.3
1972,1053.84
1973,1034.12
1974,1042.42
1975,1040.58
1976,1069.26
1977,1051.02
1978,1048.6
1979,1084.48
1980,1081.82
1981,1063.48
1982,1059.66
1983,1085.08
1984,1046.98
1985,1077.48
1986,1110.88
1987,1074.2
1988,1097.26
1989,1068.62
1990,1097.92
1991,1086.9
1992,1003.44
1993,1043.94
1994,1085.66
1995,1042.38
1996,1079.76
1997,1055.62
1998,1068.5
1999,1084.38
2000,1056.6
2001,1055.4
2002,1038.28
2003,1082.98
2004,1046.48
2005,1088.6
2006,1072.9
2007,1092.16
2008,1032.08
2009,1040.5
2010,1037.04
2011,1024.1
2012,1030.74
2013,1087
2014,1108.2
2015,1061.02
2016,1075.36
2017,1048.66
2018,1101.28
2019,1066.52
2020,1073.1
2021,1062.88
2022,1042.56
2023,1054.74
2024,1044.2
2025,1052.02
2026,1130.24
2027,1033.58
2028,1050.36
2029,1093.56
2030,1036.62
2031,1009.8
2032,1069.78
2033,1055.12
2034,1025.96
2035,1058.9
2036,984.48
2037,1059.12
2038,1053.14
2039,1073.78
2040,1096.04
2041,1065.34
2042,1000.6
2043,1129.16
2044,1088.42
2045,1055.66
2046,1059.12
2047,1061.04
2048,1079.84
2049,1062.6
2050,1061.82
2051,1071.96
2052,1031.36
2053,1067.9
2054,1021.82
2055,1070
2056,1055.32
2057,1097.8
2058,1077.04
2059,1095.94
2060,1081.56
2061,1100.6
2062,1073.88
2063,1073.84
2064,1074.72
2065,1057.38
2066,1065.22
2067,1070.8
2068,1016.5
2069,1070.94
2070,1066.46
2071,1077.18
2072,1013.34
2073,1023.42
2074,1072.82
2075,1030.84
2076,1116.44
2077,1067.64
2078,1055.98
2079,1080.46
2080,1081.7
2081,1033.32
2082,1013.92
2083,1075.06
2084,996.96
2085,1001.96
2086,1061.66
2087,1089
2088,1069.28
2089,1072.34
2090,1088.44
2091,1077.74
2092,1084.32
2093,1075.18
2094,1050.8
2095,1048.52
2096,1087.74
2097,1052.58
2098,1049.56
2099,1045.86
2100,1064.2
2101,1014.22
2102,1072.06
2103,1034.4
2104,1079.2
2105,1049.98
2106,1100.28
2107,1086.22
2108,1086.52
2109,1050.52
2110,1065.52
2111,1075.88
2112,1100.4
2113,1090.44
2114,1095.34
2115,1077.7
2116,1089.36
2117,1095.8
2118,1113.9
2119,1059.8
2120,1107.02
2121,1111.14
2122,1032.88
2123,1048.64
2124,1075.06
2125,1055.26
2126,1075.62
2127,1088.74
2128,1082.8
2129,1090
2130,1067.54
2131,1074.12
2132,1023.02
2133,1050.54
2134,1015.84
2135,1075.68
2136,1072.06
2137,1034
2138,1043.96
2139,1034.52
2140,1077.42
2141,1059.44
2142,1056.5
2143,1040.92
2144,1022.36
2145,1082.72
2146,1054.88
2147,1082.58
2148,1080.54
2149,1093.36
2150,1071.38
2151,1089.22
2152,1060.56
2153,1110.74
2154,1042.14
2155,1124.74
2156,1052.52
2157,1112.7
2158,1060.04
2159,1128.94
2160,1075.46
2161,1048.1
2162,1044.76
2163,1126.3
2164,1091.8
2165,1108.88
2166,1066.1
2167,1105.84
2168,1049.14
2169,1056.88
2170,1061.56
2171,1068.4
2172,1065.94
2173,1027.66
2174,1050.1
2175,1143.64
2176,1035.36
2177,1060.48
2178,1044.02
2179,1107.48
2180,1053.34
2181,1086.9
2182,1074.86
2183,1099.3
2184,1050.8
2185,1069.14
2186,1079.4
2187,1048.88
2188,1072.28
2189,1056.34
2190,1083.8
2191,1063.76
2192,1030.44
2193,1044.72
2194,1060.82
2195,1028
2196,1046.4
2197,1031.66
2198,1045.28
2199,1110.28
2200,1087.18
2201,1031.04
2202,1055.7
2203,1077.14
2204,1066.96
2205,1081.98
2206,987.32
2207,1071.66
2208,1024.94
2209,1076.16
2210,1085.2
2211,1110.24
2212,1041.76
2213,1080
2214,1037.86
2215,1036.6
2216,1034
2217,1040.44
2218,1028.46
2219,1082.88
2220,1057.98
2221,1090.54
2222,1055.94
2223,1091.22
2224,1064.36
2225,1048.14
2226,1081.58
2227,1045.5
2228,1036.28
2229,1048.86
2230,1037.32
2231,1132.72
2232,1053.84
2233,1050.14
2234,1096.26
2235,1105.4
2236,1062.68
2237,1068.34
2238,1036.96
2239,1083.88
2240,1059.02
2241,1070.1
2242,1063.46
2243,1096.8
2244,1109.88
2245,1027.44
2246,1000.78
2247,1022.62
2248,1086.1
2249,1058.92
2250,1047.3
2251,1013.6
2252,1082.86
2253,1069.28
2254,1046.74
2255,1077.76
2256,1041.24
2257,1073.66
2258,1065.54
2259,1037.86
2260,1047.14
2261,1058.98
2262,1061.16
2263,1069.28
2264,1009.24
2265,1065.96
2266,1009.74
2267,1065.52
2268,1056.14
2269,1066.66
2270,1046.78
2271,1090.12
2272,1102.54
2273,1018.42
2274,1075.86
2275,1026.5
2276,1069.98
2277,1030
2278,1057.24
2279,1039.82
2280,1092.86
2281,1084.02
2282,1050.58
2283,1030.42
2284,1105.68
2285,1119.66
2286,1074.68
2287,1117.24
2288,1068.38
2289,1073.06
2290,1059
2291,1029.18
2292,1076.92
2293,1047.52
2294,1043.4
2295,1068.66
2296,1060.9
2297,1047.52
2298,1080.42
2299,1064.38
2300,1083.62
2301,1090.96
2302,1070.1
2303,1075.66
2304,1045.94
2305,1071.72
2306,1047.52
2307,1056.14
2308,1095.62
2309,1020.34
2310,1083.74
2311,1050.54
2312,1070.28
2313,1106.34
2314,1056.3
2315,1096.48
2316,1040.26
2317,1061.42
2318,1094.64
2319,1067.04
2320,1037.88
2321,1049.36
2322,1040.46
2323,1077.36
2324,1071.32
2325,1051.34
2326,1093.2
2327,1080.08
2328,1035.94
2329,1059.42
2330,1088.84
2331,1004.72
2332,1053.2
2333,1040.34
2334,1086.84
2335,1058.94
2336,1015.42
2337,1037.2
2338,1129.88
2339,1106.6
2340,1031.38
2341,1079.74
2342,1027.64
2343,1080.58
2344,1038.04
2345,1012.92
2346,1060.16
2347,1036.48
2348,1052.46
2349,1033.72
2350,1048.82
2351,1098.72
2352,1105.92
2353,1054.42
2354,1046.78
2355,1023.26
2356,1052.94
2357,1062.32
2358,1037.06
2359,1077.6
2360,1081.44
2361,1077.1
2362,1079.8
2363,1066.28
2364,1070.68
2365,1102.06
2366,1028.82
2367,1067.2
2368,1073.92
2369,1086.4
2370,1023.98
2371,1071.72
2372,1070.24
2373,1047.34
2374,1054.2
2375,1101.26
2376,1057.9
2377,1098.8
2378,1058.52
2379,1042.36
2380,1069.48
2381,1068.82
2382,1080.92
2383,1053.12
2384,1074.54
2385,1035.54
2386,1035.92
2387,1069.78
2388,1052.58
2389,1051.5
2390,1030.56
2391,1070.12
2392,1064.42
2393,1012.98
2394,1085.76
2395,1056.06
2396,1048.9
2397,1052.42
2398,1087.5
2399,1072.12
2400,1052.02
2401,1041.38
2402,1051.58
2403,1043.6
2404,1084.78
2405,1072.2
2406,1106.4
2407,1027.76
2408,1014.04
2409,1030
2410,1064.74
2411,1059.72
2412,1045.38
2413,1099.5
2414,1059.14
2415,1049.2
2416,1093.78
2417,1072.18
2418,1074.56
2419,1110.6
2420,1071.24
2421,1023
2422,1118.56
2423,1081.96
2424,1076.9
2425,1055.4
2426,1074.42
2427,1047.22
2428,1083.58
2429,1034.86
2430,1091.26
2431,1079.98
2432,1065.58
2433,1099.48
2434,1061.92
2435,1137.48
2436,1087.92
2437,1056.12
2438,1113.98
2439,1080.78
2440,1061.76
2441,1048.6
2442,1060.08
2443,1083.72
2444,1027.52
2445,1088.34
2446,1073.76
2447,1030.46
2448,1069.26
2449,1046
2450,1086.34
2451,1053.22
2452,1123.98
2453,1019.24
2454,1098.8
2455,1063.06
2456,1069.66
2457,1048.8
2458,1023.32
2459,1037.34
2460,1014.02
2461,1060.8
2462,1035.04
2463,1076.5
2464,1076.64
2465,1067.54
2466,1084.86
2467,1065.22
2468,1042.44
2469,1032.2
2470,1083.9
2471,1074.4
2472,1060.86
2473,1038.64
2474,1103.98
2475,1053.4
2476,1028.2
2477,1082.62
2478,1118.78
2479,1035.2
2480,1038.46
2481,1072.76
2482,1034.96
2483,1078.62
2484,1068.5
2485,1034.14
2486,1032.88
2487,1066.64
2488,1074.32
2489,1036.72
2490,1067
2491,1072.1
2492,1077.44
2493,1057.4
2494,1011.52
2495,1071.4
2496,1054.48
2497,1092.6
2498,1072.32
2499,1136.16
2500,1058.04
2501,1094.88
2502,1044.92
2503,1081.58
2504,1029.12
2505,1086.56
2506,1101.26
2507,1078.46
2508,1034.08
2509,1023.94
2510,1058.64
2511,1082.44
2512,1090.42
2513,1053.38
2514,1052.38
2515,1079.42
2516,1049.56
2517,1050.24
2518,1070.5
2519,1037.56
2520,1056.9
2521,1042.4
2522,1061.2
2523,1053.78
2524,1071.78
2525,1066.26
2526,1076.48
2527,1099.4
2528,1087.88
2529,1069.96
2530,1034.22
2531,1038.72
2532,1039.18
2533,1010.34
2534,1101.14
2535,1081.1
2536,1039.22
2537,1038.16
2538,1078.88
2539,1075.92
2540,1031.62
2541,1076.4
2542,1001.64
2543,1050.92
2544,1072.7
2545,1074.82
2546,1012.5
2547,1022.32
2548,1076.78
2549,1010.78
2550,1084.08
2551,1083.12
2552,1076.74
2553,1042.88
2554,1035.08
2555,1072.64
2556,1055.04
2557,1081.92
2558,1065.42
2559,1080.74
2560,1086.14
2561,1031.3
2562,1069.86
2563,1063.38
2564,1130.52
2565,1060.36
2566,1066.44
2567,1072.74
2568,1069.5
2569,1059.68
2570,1083.24
2571,1073.28
2572,1012.82
2573,1059.38
2574,1063
2575,1065.12
2576,1027.84
2577,1082.46
2578,1076.9
2579,1076.82
2580,1059.82
2581,1076.52
2582,1088.82
2583,1041.32
2584,1011.3
2585,1068.92
2586,1106.74
2587,1048.72
2588,1024.68
2589,1067.32
2590,1087.86
2591,1098.94
2592,1028.64
2593,1058.44
2594,1086.92
2595,1094.66
2596,1053.22
2597,1036.8
2598,1069.78
2599,1074.76
