iteration,best_train_avg_makespan
1879,1059.16
1880,1066.1
1881,1002.76
1882,1064.84
1883,1066.84
1884,1051.54
1885,1010.86
1886,1040.36
1887,1028.72
1888,1061.74
1889,1016.9
1890,1037.1
1891,1016.5
1892,992.34
1893,1029.8
1894,1074.18
1895,1023.92
1896,1044.26
1897,1043.62
1898,1060.7
1899,1067.08
1900,1071.92
1901,1034.8
1902,1001.58
1903,1043.56
1904,1032.18
1905,1033.82
1906,1066.8
1907,1068.68
1908,1065.28
1909,1040.68
1910,1048.86
1911,1036.82
1912,1016.68
1913,1080.3
1914,1023.3
1915,1018.64
1916,1028.96
1917,1036
1918,1000.76
1919,1061.34
1920,1039.22
1921,1068.4
1922,1043.72
1923,1066.02
1924,1048.42
1925,1039.58
1926,1043.7
1927,1015.04
1928,1044.78
1929,1030.76
1930,1036.34
1931,1052.1
1932,1026.4
1933,984.6
1934,1063.9
1935,1028.06
1936,1053.92
1937,1063
1938,1047.34
1939,1076.86
1940,1069.08
1941,1045.34
1942,1039.92
1943,1112.8
1944,1054.56
1945,1053.34
1946,1070.04
1947,1033.8
1948,1056.44
1949,1065.7
1950,1064.86
1951,1037.28
1952,1072.72
1953,1046.62
1954,1023.24
1955,1058.42
1956,1014.78
1957,1059.94
1958,1064.82
1959,1062.48
1960,1051.78
1961,1072.22
1962,1041.06
1963,1038.98
1964,1069.2
1965,1079.96
1966,1073.56
1967,1007.88
1968,1074.24
1969,1043.06
1970,1040.6
1971,1022.54
1972,1032.78
1973,1017.72
1974,1023.98
1975,1014.06
1976,1046.5
1977,1027.78
1978,1030.26
1979,1065.38
1980,1056.78
1981,1043.86
1982,1036.72
1983,1059.32
1984,1028.5
1985,1052.54
1986,1083.4
1987,1057.16
1988,1075.24
1989,1046.32
1990,1069.2
1991,1064.1
1992,989.7
1993,1024.48
1994,1060.48
1995,1026.26
1996,1050.18
1997,1036.84
1998,1040.82
1999,1060.48
2000,1029.36
2001,1038.8
2002,1012.52
2003,1061.02
2004,1029.04
2005,1065.2
2006,1054.48
2007,1069.26
2008,1015.9
2009,1022.88
2010,1020.92
2011,999.64
2012,1016.54
2013,1063.84
2014,1078.44
2015,1034.72
2016,1054.5
2017,1031.1
2018,1078.14
2019,1047.44
2020,1044.9
2021,1040.76
2022,1023.28
2023,1035.02
2024,1022.84
2025,1033.22
2026,1102.44
2027,1018.4
2028,1030.9
2029,1073.16
2030,1011.18
2031,992.76
2032,1048.3
2033,1030.86
2034,1002.16
2035,1038.82
2036,971.3
2037,1042.08
2038,1035.86
2039,1056.66
2040,1073.68
2041,1046.32
2042,989.4
2043,1098.72
2044,1067.42
2045,1035.24
2046,1025.7
2047,1039.34
2048,1055.54
2049,1039.84
2050,1044.52
2051,1049.4
2052,1014.66
2053,1049.98
2054,1002.34
2055,1050.96
2056,1034.54
2057,1076.26
2058,1052.9
2059,1076.7
2060,1054.08
2061,1072.74
2062,1053.96
2063,1053.9
2064,1047.34
2065,1037.66
2066,1043.28
2067,1048.2
2068,995.6
2069,1049.12
2070,1048.08
2071,1054.84
2072,990.02
2073,1003.26
2074,1050.1
2075,1016.08
2076,1088.9
2077,1042.78
2078,1036.46
2079,1055.06
2080,1063.74
2081,1014.72
2082,993.24
2083,1049.5
2084,983.94
2085,991.76
2086,1042.34
2087,1061.2
2088,1043.26
2089,1044.66
2090,1064.04
2091,1060.26
2092,1062.96
2093,1057.62
2094,1035.36
2095,1031.84
2096,1057.54
2097,1033.6
2098,1030.8
2099,1028.3
2100,1043.76
2101,996.62
2102,1049.7
2103,1011.96
2104,1050.68
2105,1029.92
2106,1066.32
2107,1063.98
2108,1063.98
2109,1031.02
2110,1043.78
2111,1052.46
2112,1075.8
2113,1065.1
2114,1067.08
2115,1056.06
2116,1062.18
2117,1066.48
2118,1090.36
2119,1038.74
2120,1082.14
2121,1089.18
2122,1020.26
2123,1029.48
2124,1052.4
2125,1040.02
2126,1050.18
2127,1065.3
2128,1058.32
2129,1058.86
2130,1047.88
2131,1052.26
2132,1003.88
2133,1030.46
2134,1001.96
2135,1051.62
2136,1046.82
2137,1016.88
2138,1021.96
2139,1012.12
2140,1051.48
2141,1034.7
2142,1032.84
2143,1018.52
2144,1002.8
2145,1062.44
2146,1037.84
2147,1057.94
2148,1058.72
2149,1070.94
2150,1049.6
2151,1063.1
2152,1038.18
2153,1084.84
2154,1020
2155,1099.3
2156,1036
2157,1085.36
2158,1044.26
2159,1094.08
2160,1053.74
2161,1031.78
2162,1025.08
2163,1092.46
2164,1064.54
2165,1087.02
2166,1043.2
2167,1083.32
2168,1026.18
2169,1036.8
2170,1047.58
2171,1052.42
2172,1038.74
2173,1013.88
2174,1027.88
2175,1120.84
2176,1013.38
2177,1037.34
2178,1016.58
2179,1081.18
2180,1029.74
2181,1067.14
2182,1051.64
2183,1082.86
2184,1034.36
2185,1039.86
2186,1062.32
2187,1031.36
2188,1051
2189,1043.46
2190,1064.08
2191,1045.42
2192,1016.5
2193,1029.68
2194,1041.34
2195,1006.28
2196,1028.9
2197,1020.54
2198,1030.12
2199,1079.5
2200,1061.06
2201,1014.14
2202,1037.98
2203,1051.68
2204,1045
2205,1062.42
2206,972.78
2207,1056.24
2208,1009.96
2209,1057.06
2210,1062.82
2211,1088.62
2212,1025.58
2213,1057.4
2214,1019.28
2215,1027.78
2216,1020.44
2217,1026
2218,1016.88
2219,1065.32
2220,1037.48
2221,1069.56
2222,1036.36
2223,1068.06
2224,1041.36
2225,1027.94
2226,1061.84
2227,1028.76
2228,1021
2229,1028.58
2230,1019.16
2231,1098.16
2232,1036.12
2233,1031.12
2234,1073.62
2235,1074.44
2236,1040.04
2237,1049.72
2238,1027.82
2239,1064.12
2240,1040.12
2241,1047.9
2242,1044.12
2243,1067.62
2244,1082.9
2245,1014.3
2246,991.52
2247,1008.08
2248,1060.26
2249,1037.96
2250,1025.8
2251,996.4
2252,1056.66
2253,1047.3
2254,1031.26
2255,1055.12
2256,1021.58
2257,1057.74
2258,1044.98
2259,1020.36
2260,1036.66
2261,1045.92
2262,1041.72
2263,1054.44
2264,994.6
2265,1039.34
2266,994.2
2267,1045.74
2268,1037.78
2269,1049.12
2270,1022.48
2271,1066.22
2272,1084.66
2273,989.92
2274,1057.64
2275,1007.84
2276,1049.38
2277,1018.46
2278,1040.86
2279,1023.66
2280,1069.44
2281,1055.84
2282,1024.9
2283,1013.76
2284,1083.44
2285,1096
2286,1045.54
2287,1085.56
2288,1047.7
2289,1046.16
2290,1043.46
2291,1012.2
2292,1056.14
2293,1031.14
2294,1023.86
2295,1043.5
2296,1045.58
2297,1026.46
2298,1053.62
2299,1043.14
2300,1065.98
2301,1068.96
2302,1048.38
2303,1054.94
2304,1031.76
2305,1044.48
2306,1031.84
2307,1041.04
2308,1073.22
2309,1007.86
2310,1058.5
2311,1034.82
2312,1050.64
2313,1077.08
2314,1034.8
2315,1072.76
2316,1027.56
2317,1037.82
2318,1064.66
2319,1045.72
2320,1020.28
2321,1035.92
2322,1015.96
2323,1057.12
2324,1048.68
2325,1025.48
2326,1071.52
2327,1064.5
2328,1017.48
2329,1039.96
2330,1067.14
2331,991.3
2332,1041.56
2333,1019.78
2334,1068.46
2335,1039.56
2336,1001.3
2337,1025.52
2338,1105.06
2339,1090.92
2340,1015.1
2341,1063.32
2342,1010.24
2343,1062.38
2344,1020.92
2345,997.88
2346,1038.22
2347,1025.2
2348,1039.26
2349,1020.62
2350,1029.42
2351,1077.36
2352,1078.84
2353,1035.7
2354,1029.3
2355,1011.14
2356,1037.48
2357,1044.96
2358,1019.5
2359,1043.58
2360,1056.4
2361,1056.68
2362,1061.04
2363,1043.8
2364,1044.7
2365,1073.96
2366,1012.8
2367,1048.22
2368,1054.04
2369,1064.06
2370,1011.16
2371,1045.08
2372,1054.78
2373,1030.12
2374,1032.38
2375,1084.12
2376,1041.94
2377,1077.94
2378,1040.38
2379,1023.54
2380,1050.94
2381,1043.5
2382,1056.66
2383,1033.2
2384,1064.86
2385,1018.68
2386,1020.4
2387,1046.08
2388,1032.2
2389,1037.08
2390,1016.76
2391,1057.38
2392,1051.36
2393,1004.84
2394,1059.8
2395,1038.96
2396,1028.8
2397,1040.52
2398,1067.18
2399,1056.82
2400,1029.74
2401,1029.22
2402,1034.8
2403,1031.62
2404,1061.4
2405,1046.74
2406,1082.4
2407,1013.22
2408,1000.32
2409,1014.8
2410,1042.7
2411,1042.76
2412,1032.7
2413,1075.4
2414,1037.08
2415,1035.46
2416,1069.1
2417,1056.08
2418,1052.66
2419,1083.44
2420,1053.74
2421,1004.74
2422,1098.18
2423,1056.64
2424,1055.92
2425,1030.88
2426,1059.76
2427,1033.16
2428,1067.48
2429,1023.46
2430,1069.56
2431,1058.76
2432,1057.58
2433,1068.32
2434,1044.76
2435,1113.44
2436,1063.6
2437,1037.96
2438,1089.84
2439,1062.14
2440,1041.36
2441,1030.62
2442,1048.5
2443,1063.28
2444,1013.76
2445,1073.54
2446,1047.28
2447,1018.84
2448,1056
2449,1028.8
2450,1066.56
2451,1037.58
2452,1099.44
2453,997.94
2454,1073.08
2455,1049.54
2456,1049.02
2457,1026.86
2458,1004.92
2459,1022.8
2460,993.36
2461,1045.18
2462,1022.46
2463,1056.84
2464,1050.22
2465,1052.2
2466,1058.62
2467,1050.16
2468,1027.02
2469,1022.98
2470,1060.82
2471,1049.3
2472,1043.06
2473,1016.96
2474,1079.16
2475,1038.58
2476,1012.54
2477,1058.6
2478,1097.84
2479,1026.32
2480,1019.82
2481,1049.74
2482,1019
2483,1054.24
2484,1050.9
2485,1022.26
2486,1018
2487,1042.72
2488,1057.92
2489,1022.28
2490,1037.26
2491,1056.82
2492,1060.16
2493,1043.08
2494,991.84
2495,1047.9
2496,1047.42
2497,1073
2498,1055.04
2499,1113.92
2500,1033.38
2501,1068.3
2502,1027.96
2503,1059.78
2504,1014.12
2505,1067.02
2506,1080.24
2507,1060.66
2508,1016.96
2509,1013.48
2510,1043.36
2511,1057.54
2512,1069.24
2513,1032.56
2514,1033.78
2515,1058.02
2516,1029.68
2517,1028.58
2518,1051.86
2519,1018.54
2520,1043.9
2521,1024.86
2522,1045.46
2523,1038.64
2524,1047.02
2525,1044.06
2526,1052.88
2527,1078.3
2528,1071.74
2529,1051.3
2530,1019.68
2531,1017.88
2532,1025.6
2533,994.68
2534,1077.04
2535,1053.36
2536,1022.38
2537,1024.54
2538,1066.76
2539,1057.98
2540,1017.42
2541,1055.04
2542,984.26
2543,1033.84
2544,1043.8
2545,1053.2
2546,1001.92
2547,1007.22
2548,1052.62
2549,996.52
2550,1059.22
2551,1060.34
2552,1050.88
2553,1026.56
2554,1018.56
2555,1047.92
2556,1038.22
2557,1063.28
2558,1048.58
2559,1056.22
2560,1067.18
2561,1012.76
2562,1048.22
2563,1047.48
2564,1097.28
2565,1040.08
2566,1042.74
2567,1050.98
2568,1055.26
2569,1046.52
2570,1064.64
2571,1047.26
2572,993.48
2573,1040.56
2574,1043.26
2575,1043.02
2576,1015.5
2577,1056.72
2578,1052.54
2579,1062.02
2580,1046.32
2581,1060.62
2582,1069.02
2583,1023.46
2584,997.88
2585,1049.36
2586,1082.7
2587,1026.04
2588,1011.94
2589,1052.16
2590,1064.6
2591,1078.58
2592,1017
2593,1040.86
2594,1065.12
2595,1074.06
2596,1036.18
2597,1016.8
2598,1044.64
2599,1060.38
